PerformanceID,EmployeeID,ReviewDate,EnvironmentSatisfaction,JobSatisfaction,RelationshipSatisfaction,TrainingOpportunitiesWithinYear,TrainingOpportunitiesTaken,WorkLifeBalance,SelfRatingID,SelfRating,ManagerRatingID,ManagerRating
PR3784,5F4E-EE5A,2020-03-13,Very Satisfied,Satisfied,Satisfied,3,0,Dissatisfied,5,Above and Beyond,5,Above and Beyond
PR3785,3C31-30CB,2020-03-13,Neutral,Very Satisfied,Neutral,2,1,Satisfied,3,Meets Expectation,3,Meets Expectation
PR3786,A7BB-F5A7,2020-03-14,Satisfied,Very Satisfied,Satisfied,1,0,Very Satisfied,5,Above and Beyond,5,Above and Beyond
PR3787,D383-714B,2020-03-14,Very Satisfied,Neutral,Neutral,1,1,Dissatisfied,4,Exceeds Expectation,3,Meets Expectation
PR3788,4500-37EB,2020-03-15,Very Satisfied,Satisfied,Very Satisfied,1,0,Neutral,4,Exceeds Expectation,3,Meets Expectation
PR3789,528C-3E0D,2020-03-15,Satisfied,Dissatisfied,Dissatisfied,2,0,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR379,040C-EDED,2014-08-14,Satisfied,Very Satisfied,Satisfied,3,1,Dissatisfied,3,Meets Expectation,3,Meets Expectation
PR3790,D077-169C,2020-03-16,Very Satisfied,Neutral,Dissatisfied,1,1,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3791,B44E-8AEE,2020-03-16,Neutral,Satisfied,Very Satisfied,1,0,Neutral,5,Above and Beyond,5,Above and Beyond
PR3792,9727-BC84,2020-03-17,Very Satisfied,Satisfied,Satisfied,1,0,Neutral,4,Exceeds Expectation,4,Exceeds Expectation
PR3793,DA8E-9496,2020-03-17,Neutral,Neutral,Neutral,3,1,Neutral,5,Above and Beyond,5,Above and Beyond
PR3794,DEC5-9319,2020-03-17,Neutral,Dissatisfied,Neutral,3,1,Dissatisfied,3,Meets Expectation,3,Meets Expectation
PR3795,88B8-EB84,2020-03-18,Very Satisfied,Very Satisfied,Very Satisfied,2,1,Very Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3796,9C57-828C,2020-03-18,Very Satisfied,Very Satisfied,Dissatisfied,1,1,Neutral,5,Above and Beyond,4,Exceeds Expectation
PR3797,7961-A93B,2020-03-18,Satisfied,Dissatisfied,Satisfied,2,0,Dissatisfied,3,Meets Expectation,2,Needs Improvement
PR3798,59F5-F57D,2020-03-20,Satisfied,Very Satisfied,Neutral,1,0,Very Satisfied,3,Meets Expectation,3,Meets Expectation
PR3799,25F5-0EAF,2020-03-20,Neutral,Dissatisfied,Very Satisfied,2,0,Very Satisfied,5,Above and Beyond,4,Exceeds Expectation
PR38,8CF6-3079,2013-02-03,Very Satisfied,Very Satisfied,Neutral,3,2,Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR380,AFA8-5058,2014-08-15,Satisfied,Very Satisfied,Very Satisfied,1,3,Dissatisfied,3,Meets Expectation,2,Needs Improvement
PR3800,40CC-6231,2020-03-20,Very Satisfied,Very Satisfied,Satisfied,2,0,Neutral,5,Above and Beyond,5,Above and Beyond
PR3801,8F38-A4DD,2020-03-20,Satisfied,Dissatisfied,Very Satisfied,3,1,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3802,E1B4-9AA1,2020-03-21,Neutral,Dissatisfied,Very Satisfied,3,1,Very Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3803,CCE7-36ED,2020-03-21,Satisfied,Neutral,Satisfied,1,2,Very Satisfied,3,Meets Expectation,3,Meets Expectation
PR3804,E399-E4F6,2020-03-21,Very Satisfied,Satisfied,Satisfied,1,0,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3805,3CD6-5587,2020-03-22,Satisfied,Dissatisfied,Neutral,1,1,Very Satisfied,5,Above and Beyond,5,Above and Beyond
PR3806,BAFA-86DF,2020-03-22,Neutral,Very Satisfied,Satisfied,3,1,Very Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3807,C6D7-A568,2020-03-22,Very Satisfied,Very Satisfied,Very Satisfied,3,3,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3808,4862-E40F,2020-03-22,Satisfied,Dissatisfied,Very Satisfied,1,2,Satisfied,3,Meets Expectation,2,Needs Improvement
PR3809,5160-53BD,2020-03-23,Neutral,Dissatisfied,Very Satisfied,2,3,Dissatisfied,4,Exceeds Expectation,3,Meets Expectation
PR381,2A89-93B6,2014-08-17,Neutral,Very Satisfied,Dissatisfied,2,1,Dissatisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3810,81FF-8D6C,2020-03-23,Neutral,Very Satisfied,Satisfied,3,3,Very Satisfied,3,Meets Expectation,3,Meets Expectation
PR3811,84E7-02D4,2020-03-24,Neutral,Dissatisfied,Neutral,3,2,Very Satisfied,5,Above and Beyond,5,Above and Beyond
PR3812,6010-A052,2020-03-24,Neutral,Satisfied,Very Satisfied,3,3,Dissatisfied,5,Above and Beyond,5,Above and Beyond
PR3813,5634-9D10,2020-03-24,Neutral,Satisfied,Very Satisfied,1,3,Satisfied,3,Meets Expectation,4,Exceeds Expectation
PR3814,E6F7-EF68,2020-03-24,Satisfied,Neutral,Very Satisfied,1,1,Satisfied,3,Meets Expectation,2,Needs Improvement
PR3815,5F2E-A68B,2020-03-25,Satisfied,Dissatisfied,Very Satisfied,3,1,Satisfied,3,Meets Expectation,2,Needs Improvement
PR3816,E442-1FEE,2020-03-25,Very Satisfied,Satisfied,Dissatisfied,1,0,Very Satisfied,3,Meets Expectation,3,Meets Expectation
PR3817,6176-3BEE,2020-03-26,Neutral,Neutral,Neutral,3,0,Very Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3818,47A0-559B,2020-03-26,Satisfied,Very Satisfied,Dissatisfied,3,2,Dissatisfied,5,Above and Beyond,4,Exceeds Expectation
PR3819,A954-6310,2020-03-26,Satisfied,Very Satisfied,Very Satisfied,1,0,Dissatisfied,5,Above and Beyond,4,Exceeds Expectation
PR382,37EE-004B,2014-08-18,Very Satisfied,Very Satisfied,Satisfied,1,1,Dissatisfied,5,Above and Beyond,4,Exceeds Expectation
PR3820,C525-8BB9,2020-03-26,Neutral,Neutral,Satisfied,2,2,Very Satisfied,5,Above and Beyond,5,Above and Beyond
PR3821,9AAB-DCD0,2020-03-27,Satisfied,Satisfied,Dissatisfied,1,0,Very Satisfied,5,Above and Beyond,4,Exceeds Expectation
PR3822,9412-7AA6,2020-03-27,Satisfied,Very Satisfied,Very Satisfied,2,1,Very Satisfied,3,Meets Expectation,3,Meets Expectation
PR3823,184D-06FF,2020-03-27,Neutral,Dissatisfied,Very Satisfied,1,1,Neutral,3,Meets Expectation,3,Meets Expectation
PR3824,00E4-3D60,2020-03-28,Very Satisfied,Satisfied,Very Satisfied,3,0,Neutral,4,Exceeds Expectation,3,Meets Expectation
PR3825,DD1E-583D,2020-03-28,Satisfied,Dissatisfied,Very Satisfied,2,1,Dissatisfied,5,Above and Beyond,4,Exceeds Expectation
PR3826,03C5-51AD,2020-03-29,Satisfied,Satisfied,Neutral,2,2,Neutral,5,Above and Beyond,5,Above and Beyond
PR3827,A807-DE5D,2020-03-29,Neutral,Dissatisfied,Neutral,1,1,Neutral,4,Exceeds Expectation,3,Meets Expectation
PR3828,8BCA-723F,2020-03-29,Neutral,Very Satisfied,Dissatisfied,1,2,Satisfied,3,Meets Expectation,2,Needs Improvement
PR3829,BFAF-1ED1,2020-03-29,Very Satisfied,Neutral,Dissatisfied,3,1,Satisfied,5,Above and Beyond,5,Above and Beyond
PR383,B76C-D9CE,2014-08-19,Satisfied,Neutral,Satisfied,2,1,Dissatisfied,5,Above and Beyond,4,Exceeds Expectation
PR3830,8FD9-AA59,2020-03-30,Neutral,Dissatisfied,Neutral,1,2,Neutral,5,Above and Beyond,5,Above and Beyond
PR3831,86E2-73D1,2020-03-30,Satisfied,Neutral,Neutral,1,0,Neutral,3,Meets Expectation,3,Meets Expectation
PR3832,C520-6F2B,2020-03-30,Neutral,Very Satisfied,Neutral,1,1,Neutral,3,Meets Expectation,3,Meets Expectation
PR3833,A53B-DF3C,2020-03-30,Satisfied,Very Satisfied,Neutral,2,1,Dissatisfied,5,Above and Beyond,5,Above and Beyond
PR3834,A105-470B,2020-03-31,Neutral,Very Dissatisfied,Satisfied,2,2,Neutral,3,Meets Expectation,3,Meets Expectation
PR3835,0210-E0D8,2020-04-01,Dissatisfied,Satisfied,Very Dissatisfied,2,1,Satisfied,3,Meets Expectation,3,Meets Expectation
PR3836,07B2-D67A,2020-04-01,Neutral,Neutral,Satisfied,3,0,Dissatisfied,3,Meets Expectation,3,Meets Expectation
PR3837,819A-2C9C,2020-04-01,Satisfied,Satisfied,Neutral,1,1,Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3838,2D85-ABDD,2020-04-01,Satisfied,Neutral,Very Dissatisfied,2,1,Satisfied,5,Above and Beyond,5,Above and Beyond
PR3839,B6EC-313E,2020-04-02,Very Dissatisfied,Satisfied,Neutral,3,2,Very Dissatisfied,5,Above and Beyond,5,Above and Beyond
PR384,F877-3BF9,2014-08-22,Very Satisfied,Neutral,Very Satisfied,2,2,Neutral,4,Exceeds Expectation,3,Meets Expectation
PR3840,05F0-6F7B,2020-04-02,Dissatisfied,Satisfied,Dissatisfied,2,1,Very Dissatisfied,5,Above and Beyond,5,Above and Beyond
PR3841,1424-0B0C,2020-04-02,Neutral,Dissatisfied,Neutral,2,1,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3842,6653-BD41,2020-04-03,Neutral,Satisfied,Neutral,1,0,Neutral,3,Meets Expectation,2,Needs Improvement
PR3843,B49A-7D79,2020-04-03,Satisfied,Very Satisfied,Neutral,2,0,Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3844,20CA-404E,2020-04-03,Very Satisfied,Very Satisfied,Satisfied,2,0,Very Satisfied,5,Above and Beyond,4,Exceeds Expectation
PR3845,0D8F-C0F3,2020-04-04,Neutral,Satisfied,Dissatisfied,2,1,Satisfied,5,Above and Beyond,4,Exceeds Expectation
PR3846,1799-5B3F,2020-04-04,Very Satisfied,Neutral,Neutral,3,0,Neutral,3,Meets Expectation,2,Needs Improvement
PR3847,3B11-DF28,2020-04-04,Very Satisfied,Very Satisfied,Neutral,3,0,Neutral,3,Meets Expectation,2,Needs Improvement
PR3848,C95C-CE06,2020-04-04,Neutral,Dissatisfied,Satisfied,2,2,Neutral,4,Exceeds Expectation,3,Meets Expectation
PR3849,076F-8AA3,2020-04-05,Very Satisfied,Neutral,Satisfied,1,1,Neutral,3,Meets Expectation,2,Needs Improvement
PR385,D186-CBF5,2014-08-26,Neutral,Very Satisfied,Neutral,1,2,Very Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3850,EDF2-2659,2020-04-05,Very Satisfied,Very Satisfied,Satisfied,2,2,Satisfied,3,Meets Expectation,2,Needs Improvement
PR3851,95D7-1CE9,2020-04-07,Satisfied,Dissatisfied,Neutral,3,0,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3852,2BD8-20A6,2020-04-07,Neutral,Dissatisfied,Neutral,3,1,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3853,B013-7D0C,2020-04-08,Satisfied,Very Satisfied,Satisfied,2,0,Dissatisfied,5,Above and Beyond,4,Exceeds Expectation
PR3854,531D-788E,2020-04-08,Very Satisfied,Satisfied,Satisfied,2,1,Dissatisfied,5,Above and Beyond,4,Exceeds Expectation
PR3855,8EA4-9179,2020-04-08,Satisfied,Neutral,Neutral,3,1,Neutral,3,Meets Expectation,2,Needs Improvement
PR3856,61E2-6540,2020-04-08,Neutral,Dissatisfied,Neutral,3,1,Very Satisfied,3,Meets Expectation,3,Meets Expectation
PR3857,AEDB-BB62,2020-04-09,Very Satisfied,Neutral,Dissatisfied,3,2,Very Satisfied,5,Above and Beyond,5,Above and Beyond
PR3858,F430-0404,2020-04-09,Neutral,Satisfied,Very Satisfied,2,1,Dissatisfied,3,Meets Expectation,3,Meets Expectation
PR3859,8733-BC3C,2020-04-09,Satisfied,Satisfied,Neutral,2,2,Neutral,5,Above and Beyond,4,Exceeds Expectation
PR386,5605-237E,2014-08-26,Neutral,Dissatisfied,Satisfied,1,1,Very Satisfied,5,Above and Beyond,5,Above and Beyond
PR3860,0BAF-7454,2020-04-09,Neutral,Neutral,Satisfied,2,3,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3861,152E-8DB1,2020-04-10,Very Satisfied,Dissatisfied,Satisfied,1,1,Satisfied,3,Meets Expectation,3,Meets Expectation
PR3862,1A7C-19DB,2020-04-10,Very Satisfied,Satisfied,Satisfied,1,1,Dissatisfied,3,Meets Expectation,2,Needs Improvement
PR3863,489B-14EC,2020-04-10,Neutral,Very Satisfied,Satisfied,1,2,Dissatisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3864,D7F8-1775,2020-04-10,Neutral,Satisfied,Neutral,1,3,Satisfied,5,Above and Beyond,5,Above and Beyond
PR3865,52CC-3E9E,2020-04-11,Very Satisfied,Neutral,Satisfied,1,0,Very Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3866,A531-8159,2020-04-11,Neutral,Very Satisfied,Dissatisfied,1,3,Neutral,3,Meets Expectation,2,Needs Improvement
PR3867,21C8-00EC,2020-04-11,Very Satisfied,Dissatisfied,Very Satisfied,3,2,Neutral,5,Above and Beyond,5,Above and Beyond
PR3868,8373-07C6,2020-04-11,Very Satisfied,Very Satisfied,Satisfied,3,0,Satisfied,3,Meets Expectation,3,Meets Expectation
PR3869,C5C2-985F,2020-04-12,Neutral,Very Satisfied,Dissatisfied,2,2,Dissatisfied,5,Above and Beyond,4,Exceeds Expectation
PR387,4FD5-CC71,2014-08-28,Satisfied,Neutral,Satisfied,2,0,Very Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3870,CDFB-6A08,2020-04-12,Very Satisfied,Very Satisfied,Satisfied,1,2,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3871,5C03-1009,2020-04-12,Very Satisfied,Satisfied,Very Satisfied,2,2,Satisfied,3,Meets Expectation,3,Meets Expectation
PR3872,E899-A860,2020-04-12,Satisfied,Neutral,Satisfied,3,2,Very Satisfied,3,Meets Expectation,3,Meets Expectation
PR3873,EE91-1A9C,2020-04-13,Very Satisfied,Dissatisfied,Very Satisfied,2,1,Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3874,7CFC-C4DA,2020-04-13,Neutral,Neutral,Very Satisfied,2,1,Satisfied,3,Meets Expectation,3,Meets Expectation
PR3875,CF2F-8CA3,2020-04-13,Very Satisfied,Satisfied,Neutral,2,1,Dissatisfied,4,Exceeds Expectation,3,Meets Expectation
PR3876,AC19-7EE7,2020-04-14,Very Satisfied,Dissatisfied,Satisfied,3,2,Very Satisfied,5,Above and Beyond,4,Exceeds Expectation
PR3877,7A98-768E,2020-04-15,Very Satisfied,Neutral,Satisfied,2,0,Neutral,4,Exceeds Expectation,4,Exceeds Expectation
PR3878,C3C0-349E,2020-04-15,Satisfied,Neutral,Neutral,2,3,Satisfied,3,Meets Expectation,3,Meets Expectation
PR3879,96F4-896C,2020-04-15,Neutral,Neutral,Very Satisfied,2,1,Neutral,3,Meets Expectation,3,Meets Expectation
PR388,7A1F-F1A3,2014-08-30,Very Satisfied,Very Satisfied,Very Satisfied,2,1,Satisfied,5,Above and Beyond,5,Above and Beyond
PR3880,B52E-BF41,2020-04-15,Satisfied,Neutral,Neutral,3,0,Satisfied,5,Above and Beyond,4,Exceeds Expectation
PR3881,5D69-D350,2020-04-16,Satisfied,Dissatisfied,Dissatisfied,1,1,Dissatisfied,3,Meets Expectation,3,Meets Expectation
PR3882,4BE1-4A7B,2020-04-16,Neutral,Satisfied,Neutral,2,2,Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3883,10E9-4C86,2020-04-16,Very Satisfied,Dissatisfied,Dissatisfied,2,0,Satisfied,3,Meets Expectation,3,Meets Expectation
PR3884,6661-FA04,2020-04-16,Satisfied,Satisfied,Satisfied,3,1,Dissatisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3885,AB81-A3A0,2020-04-17,Satisfied,Very Satisfied,Dissatisfied,2,2,Very Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3886,9D01-8A02,2020-04-17,Very Satisfied,Very Satisfied,Neutral,1,2,Dissatisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3887,6151-4A92,2020-04-17,Neutral,Dissatisfied,Very Satisfied,2,1,Satisfied,5,Above and Beyond,4,Exceeds Expectation
PR3888,6BE1-09FB,2020-04-17,Neutral,Dissatisfied,Neutral,3,2,Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3889,EE7E-F5AC,2020-04-17,Neutral,Dissatisfied,Satisfied,2,2,Neutral,3,Meets Expectation,2,Needs Improvement
PR389,2DD1-FD7F,2014-09-03,Very Satisfied,Satisfied,Satisfied,2,1,Satisfied,5,Above and Beyond,4,Exceeds Expectation
PR3890,FD3F-5255,2020-04-18,Satisfied,Very Satisfied,Satisfied,1,1,Satisfied,3,Meets Expectation,2,Needs Improvement
PR3891,C661-6A1C,2020-04-19,Very Satisfied,Dissatisfied,Neutral,2,0,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3892,C025-B8B6,2020-04-19,Neutral,Neutral,Dissatisfied,1,1,Dissatisfied,5,Above and Beyond,5,Above and Beyond
PR3893,5BDE-7102,2020-04-19,Very Satisfied,Dissatisfied,Dissatisfied,2,1,Neutral,4,Exceeds Expectation,4,Exceeds Expectation
PR3894,9528-AA17,2020-04-20,Neutral,Neutral,Dissatisfied,1,1,Satisfied,3,Meets Expectation,3,Meets Expectation
PR3895,F9C6-39E2,2020-04-20,Neutral,Neutral,Very Satisfied,1,3,Neutral,3,Meets Expectation,3,Meets Expectation
PR3896,4188-C61D,2020-04-21,Very Satisfied,Satisfied,Satisfied,2,0,Neutral,5,Above and Beyond,5,Above and Beyond
PR3897,DFE3-6FA7,2020-04-21,Neutral,Very Satisfied,Neutral,1,3,Very Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3898,7335-4656,2020-04-21,Neutral,Dissatisfied,Dissatisfied,1,0,Neutral,3,Meets Expectation,3,Meets Expectation
PR3899,ACF7-5B99,2020-04-21,Very Satisfied,Dissatisfied,Very Satisfied,2,0,Dissatisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR39,D7EE-56FC,2013-02-03,Very Satisfied,Very Satisfied,Neutral,3,0,Neutral,5,Above and Beyond,5,Above and Beyond
PR390,39A2-9B0A,2014-09-05,Neutral,Satisfied,Neutral,3,2,Neutral,5,Above and Beyond,5,Above and Beyond
PR3900,E503-C500,2020-04-21,Very Satisfied,Dissatisfied,Very Satisfied,3,1,Satisfied,5,Above and Beyond,4,Exceeds Expectation
PR3901,49B2-0364,2020-04-22,Very Satisfied,Neutral,Satisfied,3,1,Neutral,4,Exceeds Expectation,3,Meets Expectation
PR3902,920B-7B40,2020-04-22,Neutral,Satisfied,Neutral,2,2,Neutral,5,Above and Beyond,4,Exceeds Expectation
PR3903,A11D-324A,2020-04-22,Very Satisfied,Dissatisfied,Very Satisfied,3,1,Very Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3904,D754-4CDF,2020-04-22,Neutral,Satisfied,Satisfied,2,2,Dissatisfied,5,Above and Beyond,5,Above and Beyond
PR3905,B5C6-A760,2020-04-22,Very Satisfied,Neutral,Satisfied,3,0,Neutral,5,Above and Beyond,4,Exceeds Expectation
PR3906,51A4-EA6E,2020-04-23,Very Satisfied,Very Satisfied,Satisfied,1,0,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3907,A4A4-F49C,2020-04-23,Very Satisfied,Satisfied,Neutral,2,1,Very Satisfied,3,Meets Expectation,3,Meets Expectation
PR3908,23FC-93A5,2020-04-23,Satisfied,Very Satisfied,Very Satisfied,3,2,Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3909,0.00E+00,2020-04-23,Very Satisfied,Neutral,Very Satisfied,1,1,Very Satisfied,3,Meets Expectation,3,Meets Expectation
PR391,D014-7DB2,2014-09-09,Neutral,Satisfied,Satisfied,3,1,Very Dissatisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3910,1147-7E2F,2020-04-24,Satisfied,Dissatisfied,Dissatisfied,1,0,Dissatisfied,5,Above and Beyond,5,Above and Beyond
PR3911,A31A-A90C,2020-04-24,Satisfied,Neutral,Neutral,2,1,Satisfied,3,Meets Expectation,2,Needs Improvement
PR3912,B8C3-5E0A,2020-04-24,Neutral,Neutral,Dissatisfied,3,1,Very Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3913,0626-7020,2020-04-24,Neutral,Very Satisfied,Satisfied,2,1,Satisfied,5,Above and Beyond,5,Above and Beyond
PR3914,D529-0BC2,2020-04-26,Very Satisfied,Very Satisfied,Neutral,2,2,Dissatisfied,5,Above and Beyond,4,Exceeds Expectation
PR3915,4971-33F9,2020-04-26,Satisfied,Very Satisfied,Dissatisfied,3,1,Neutral,4,Exceeds Expectation,3,Meets Expectation
PR3916,1AC8-361F,2020-04-27,Satisfied,Neutral,Dissatisfied,3,0,Dissatisfied,3,Meets Expectation,3,Meets Expectation
PR3917,D93A-CC98,2020-04-27,Very Satisfied,Satisfied,Satisfied,1,3,Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3918,EE63-4E57,2020-04-27,Satisfied,Satisfied,Very Satisfied,1,1,Dissatisfied,3,Meets Expectation,2,Needs Improvement
PR3919,F1BD-033D,2020-04-27,Satisfied,Dissatisfied,Satisfied,2,0,Dissatisfied,3,Meets Expectation,2,Needs Improvement
PR392,6135-885F,2014-09-15,Satisfied,Neutral,Very Dissatisfied,2,1,Neutral,5,Above and Beyond,5,Above and Beyond
PR3920,05CD-292D,2020-04-27,Neutral,Neutral,Very Satisfied,2,3,Neutral,3,Meets Expectation,3,Meets Expectation
PR3921,FB1F-9947,2020-04-27,Satisfied,Dissatisfied,Very Satisfied,3,0,Very Satisfied,5,Above and Beyond,5,Above and Beyond
PR3922,C79A-E5E1,2020-04-28,Satisfied,Neutral,Very Satisfied,2,3,Neutral,4,Exceeds Expectation,4,Exceeds Expectation
PR3923,5D73-961A,2020-04-28,Very Satisfied,Satisfied,Dissatisfied,1,0,Very Satisfied,5,Above and Beyond,5,Above and Beyond
PR3924,A1B4-5481,2020-04-29,Satisfied,Dissatisfied,Dissatisfied,1,0,Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3925,D49C-096C,2020-04-29,Neutral,Very Satisfied,Satisfied,1,1,Neutral,5,Above and Beyond,4,Exceeds Expectation
PR3926,2F04-931F,2020-04-29,Neutral,Very Satisfied,Neutral,3,2,Satisfied,3,Meets Expectation,3,Meets Expectation
PR3927,380E-44B4,2020-04-29,Satisfied,Very Satisfied,Neutral,1,2,Very Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3928,5639-70C0,2020-04-29,Very Satisfied,Neutral,Dissatisfied,2,1,Very Satisfied,5,Above and Beyond,5,Above and Beyond
PR3929,327B-F6D3,2020-04-30,Satisfied,Dissatisfied,Neutral,1,1,Neutral,3,Meets Expectation,2,Needs Improvement
PR393,3476-CA56,2014-09-22,Satisfied,Very Dissatisfied,Very Dissatisfied,3,1,Dissatisfied,4,Exceeds Expectation,3,Meets Expectation
PR3930,B148-55FB,2020-04-30,Neutral,Dissatisfied,Dissatisfied,3,2,Dissatisfied,3,Meets Expectation,2,Needs Improvement
PR3931,84D8-1A04,2020-04-30,Satisfied,Satisfied,Satisfied,2,2,Satisfied,5,Above and Beyond,5,Above and Beyond
PR3932,1472-9F69,2020-05-01,Very Satisfied,Very Satisfied,Satisfied,1,0,Dissatisfied,3,Meets Expectation,3,Meets Expectation
PR3933,59DB-8465,2020-05-01,Very Satisfied,Very Satisfied,Dissatisfied,3,2,Dissatisfied,4,Exceeds Expectation,3,Meets Expectation
PR3934,D31B-BEF8,2020-05-02,Very Satisfied,Dissatisfied,Neutral,2,3,Very Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3935,565B-C207,2020-05-02,Neutral,Very Satisfied,Satisfied,2,0,Neutral,5,Above and Beyond,4,Exceeds Expectation
PR3936,B90D-4BEF,2020-05-02,Satisfied,Satisfied,Very Satisfied,2,1,Very Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3937,13E5-2F17,2020-05-03,Neutral,Neutral,Dissatisfied,3,2,Very Satisfied,3,Meets Expectation,2,Needs Improvement
PR3938,ADF8-AD57,2020-05-03,Very Satisfied,Dissatisfied,Very Satisfied,1,1,Satisfied,5,Above and Beyond,4,Exceeds Expectation
PR3939,ED5D-E9D8,2020-05-03,Very Satisfied,Very Satisfied,Very Satisfied,1,3,Very Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR394,07F5-A45D,2014-09-23,Very Dissatisfied,Dissatisfied,Very Dissatisfied,3,2,Dissatisfied,5,Above and Beyond,4,Exceeds Expectation
PR3940,FB1D-5A51,2020-05-03,Very Satisfied,Neutral,Very Satisfied,2,1,Dissatisfied,3,Meets Expectation,2,Needs Improvement
PR3941,FE2B-3DC7,2020-05-04,Neutral,Very Satisfied,Satisfied,1,2,Very Satisfied,5,Above and Beyond,4,Exceeds Expectation
PR3942,F3D0-41D1,2020-05-04,Very Satisfied,Satisfied,Very Satisfied,2,3,Dissatisfied,3,Meets Expectation,2,Needs Improvement
PR3943,11AE-3E4D,2020-05-04,Satisfied,Very Satisfied,Very Satisfied,2,0,Neutral,4,Exceeds Expectation,4,Exceeds Expectation
PR3944,9C6C-E5CE,2020-05-04,Satisfied,Neutral,Very Satisfied,1,2,Very Satisfied,4,Exceeds Expectation,4,Exceeds Expectation
PR3945,2CA8-4E1B,2020-05-05,Very Satisfied,Satisfied,Neutral,1,0,Satisfied,4,Exceeds Expectation,3,Meets Expectation
PR3946,08E4-D3D5,2020-05-05,Satisfied,Neutral,Dissatisfied,2,1,Dissatisfied,3,Meets Expectation,2,Needs Improvement
PR3947,D2BE-E6F6,2020-05-05,Very Satisfied,Very Satisfied,Satisfied,2,2,Dissatisfied,3,Meets Expectation,2,Needs Improvement
PR3948,E8B6-8BAE,2020-05-06,Very Satisfied,Satisfied,Dissatisfied,3,0,Dissatisfied,3,Meets Expectation,2,Needs Improvement
PR3949,291F-B604,2020-05-07,Satisfied,Dissatisfied,Dissatisfied,2,1,Satisfied,3,Meets Expectation,3,Meets Expectation
PR395,E7D3-03C9,2014-09-25,Very Dissatisfied,Satisfied,Neutral,3,1,Neutral,5,Above and Beyond,5,Above and Beyond
